run	time	UA	tot.inc	even.age	sup.mat	s.inc.burnt	s.inc.mat.burnt	s.inc.kill	s.inc.mat.kill	cc.area.unaff	cc.area.salvaged	harv.cc.EPN	harv.cc.BOJ	harv.cc.PET	harv.cc.SAB	harv.cc.ERS	harv.cc.other	reg.fail.ex	reg.fail.inc
1	45	3351	3008	2600	516	544	176	0	0	152	36	28	4	20	72	4	60	8	88
1	45	3451	136	84	40	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	45	3551	1116	796	164	0	0	0	0	32	0	0	4	4	12	0	12	0	0
1	45	41	2252	1264	560	0	0	0	0	68	0	4	0	0	20	0	44	0	0
1	45	4151	4448	2872	740	68	4	0	0	200	4	8	4	20	56	12	100	0	12
1	45	4251	8416	6880	1572	304	68	0	0	272	68	88	0	32	108	0	112	0	56
1	45	4351	9180	8364	2020	132	36	0	0	376	28	184	0	8	64	0	148	0	40
1	45	4352	5920	4568	1160	720	132	0	0	172	44	20	4	32	32	4	124	8	76
1	45	51	7244	4448	1856	24	12	0	0	236	4	4	0	40	84	0	108	0	4
1	45	5151	368	192	68	8	4	0	0	8	4	0	0	0	0	0	8	0	0
1	45	6151	548	200	100	0	0	0	0	12	0	0	0	4	4	0	4	0	0
1	45	6271	4304	2704	516	48	16	0	0	192	8	12	0	36	32	24	96	0	0
1	45	6452	1300	416	216	0	0	0	0	28	0	0	0	8	4	0	16	0	0
1	45	6471	9564	6020	2376	164	88	0	0	232	56	16	0	36	60	8	168	0	20
1	45	71	5116	2724	1096	0	0	0	0	164	0	0	0	36	24	12	92	0	0
1	45	7151	2324	1148	532	0	0	0	0	52	0	0	0	12	0	16	24	0	0
1	45	7152	4744	2868	1076	0	0	0	0	116	0	8	0	12	12	4	80	0	0
1	45	7251	1164	376	208	0	0	0	0	24	0	0	0	8	4	0	12	0	0
1	45	7351	3604	1724	776	0	0	0	0	92	0	0	0	8	12	8	64	0	0
1	45	7352	3188	2284	680	124	20	0	0	108	12	0	0	8	40	0	72	0	20
1	45	7451	7512	5472	2308	84	40	0	0	288	24	48	0	32	56	8	168	0	4
1	45	81	1060	872	212	0	0	0	0	12	0	0	0	0	0	0	12	0	0
1	45	8151	3016	1476	776	0	0	0	0	96	0	4	0	20	12	8	52	0	0
1	45	8152	5624	3944	1488	72	20	0	0	212	28	4	4	40	36	4	152	0	0
1	45	82	4592	4292	1028	156	48	0	0	92	24	28	0	12	32	0	44	0	40
1	45	8251	4600	4100	892	32	16	0	0	132	20	32	0	24	44	4	48	0	4
1	45	8351	8772	7460	2132	160	68	0	0	384	60	124	4	24	76	4	212	0	20
1	45	8451	6152	5636	1404	32	12	0	0	288	8	148	0	20	56	0	72	0	4
1	45	8462	2108	1956	512	0	0	0	0	104	0	44	0	8	16	0	36	0	0
1	45	8551	6340	6060	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	45	8562	404	368	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	45	8651	3332	3184	1016	20	8	0	0	180	4	72	0	28	36	0	44	0	8
1	45	8652	2692	2520	680	0	0	0	0	132	0	56	0	24	20	0	32	0	0
1	45	8663	1840	1728	504	0	0	0	0	76	0	72	0	4	0	0	0	0	0
1	45	8664	1764	1656	624	0	0	0	0	84	0	80	0	4	0	0	0	0	0
1	45	8665	2340	2208	764	0	0	0	0	112	0	92	0	12	8	0	0	0	0
1	45	8666	3300	3160	680	0	0	0	0	64	0	48	0	0	0	0	16	0	0
1	45	8751	3780	3576	876	0	0	0	0	176	0	104	0	24	16	0	32	0	0
1	45	8762	3296	3160	716	0	0	0	0	60	0	20	0	12	16	0	12	0	0
1	45	8763	3064	2912	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	45	8764	3816	3644	812	0	0	0	0	52	0	44	0	0	4	0	4	0	0
1	45	91	2412	2252	680	32	16	0	0	124	12	32	0	16	80	0	8	0	0
1	45	9351	15292	14420	2648	472	124	0	0	716	124	456	0	36	244	0	104	0	180
1	45	9352	7428	7152	1904	180	12	0	0	208	36	176	0	0	56	0	12	0	76
1	45	9471	14744	14036	5004	276	128	0	0	784	124	544	0	20	292	0	52	0	72
1	45	9551	1568	1512	536	16	0	0	0	96	0	44	0	0	40	0	12	0	4
1	45	9751	10512	9580	1824	32	16	0	0	592	20	260	8	60	188	0	96	0	8
1	50	11	7644	5416	1628	0	0	0	0	300	0	28	0	64	72	0	136	0	0
1	50	111	3212	2344	504	8	4	0	0	156	4	4	0	24	72	0	56	0	4
1	50	11161	4968	4060	416	0	0	0	0	308	0	92	0	4	140	4	68	0	0
1	50	11262	3304	2724	516	212	60	0	0	164	40	32	0	8	104	4	56	0	56
1	50	11263	3152	2684	404	24	8	0	0	196	8	24	4	12	108	0	56	0	4
1	50	1171	3068	2064	632	0	0	0	0	116	0	4	0	36	28	4	44	0	0
1	50	121	4672	3280	1248	40	20	0	0	164	20	20	0	16	68	8	72	0	4
1	50	122	4868	3544	1272	32	16	0	0	172	24	40	0	24	72	4	56	0	4
1	50	1272	6204	5204	1152	64	12	0	0	320	12	20	0	28	180	8	96	0	12
1	50	141	2028	1116	504	12	4	0	0	56	4	0	0	28	0	4	24	0	0
1	50	151	4632	2264	1184	56	32	0	0	88	24	4	0	36	32	8	32	0	0
1	50	161	3376	1936	892	0	0	0	0	104	0	0	0	12	4	4	84	0	0
1	50	171	3544	2700	1080	0	0	0	0	152	0	8	0	16	20	0	108	0	0
1	50	21	1560	1172	268	0	0	0	0	64	0	12	0	16	16	0	20	0	0
1	50	22	1752	1536	404	0	0	0	0	80	0	8	0	20	24	0	28	0	0
1	50	2371	11772	10688	2648	36	0	0	0	592	0	196	0	28	300	4	64	24	20
1	50	2471	14796	13964	3128	1972	488	0	0	556	140	376	4	16	260	0	40	44	456
1	50	2571	24056	22472	6036	796	320	0	0	968	240	784	0	24	280	0	120	0	160
1	50	2651	1628	1556	316	160	20	0	0	4	0	0	0	0	0	0	4	0	68
1	50	2661	3880	3648	660	0	0	0	0	96	0	60	0	0	4	0	32	0	0
1	50	2662	2120	2012	92	0	0	0	0	92	0	68	0	0	8	0	16	0	0
1	50	2663	1420	1352	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	50	2664	3740	3520	704	156	60	0	0	132	32	104	0	4	16	0	40	0	32
1	50	2665	2960	2840	468	292	76	0	0	0	0	0	0	0	0	0	0	12	116
1	50	2666	1896	1812	388	0	0	0	0	32	0	20	0	0	4	0	8	0	0
1	50	2751	9700	9276	2460	552	228	0	0	328	84	232	0	20	144	0	16	12	96
1	50	3153	1144	1068	108	0	0	0	0	64	0	0	0	4	52	0	8	0	0
1	50	3171	2248	1568	352	40	4	0	0	104	4	24	0	12	40	0	28	0	16
1	50	3351	3008	2592	344	16	0	0	0	116	0	24	0	8	48	0	36	0	8
1	50	3451	136	84	40	0	0	0	0	4	0	0	0	0	4	0	0	0	0
1	50	3551	1116	804	236	4	0	0	0	52	0	24	4	4	4	0	16	0	4
1	50	41	2252	1268	588	36	20	0	0	56	12	0	0	20	4	0	44	0	0
1	50	4151	4448	2824	672	12	4	0	0	204	0	8	4	36	60	0	96	0	4
1	50	4251	8416	6864	1676	36	12	0	0	352	24	116	0	52	72	0	136	0	0
1	50	4351	9180	8408	2032	56	0	0	0	404	4	136	0	36	76	0	156	0	20
1	50	4352	5920	4620	1048	0	0	0	0	196	0	24	4	8	40	0	120	0	0
1	50	51	7244	4388	1788	0	0	0	0	236	0	0	0	16	96	8	116	0	0
1	50	5151	368	212	80	0	0	0	0	16	0	0	0	0	12	0	4	0	0
1	50	6151	548	228	104	0	0	0	0	16	0	0	0	4	0	4	8	0	0
1	50	6271	4304	2688	488	0	0	0	0	200	0	8	0	44	48	4	96	0	0
1	50	6452	1300	432	204	0	0	0	0	28	0	0	0	4	0	12	12	0	0
1	50	6471	9564	6080	2408	160	132	0	0	248	60	36	4	52	56	12	148	0	0
1	50	71	5116	2824	1168	4	0	0	0	172	0	0	0	44	12	8	108	0	0
1	50	7151	2324	1132	564	20	4	0	0	52	0	4	0	4	0	4	40	0	0
1	50	7152	4744	2880	1068	264	100	0	0	92	24	0	4	8	8	8	88	0	12
1	50	7251	1164	392	196	0	0	0	0	24	0	0	0	0	4	0	20	0	0
1	50	7351	3604	1720	804	240	148	0	0	72	20	0	4	24	28	0	36	0	24
1	50	7352	3188	2288	616	308	136	0	0	92	24	12	0	32	24	0	48	0	24
1	50	7451	7512	5480	2216	272	156	0	0	248	60	24	0	44	44	0	196	0	24
1	50	81	1060	880	228	0	0	0	0	28	0	0	0	16	4	0	8	0	0
1	50	8151	3016	1528	760	0	0	0	0	100	0	0	0	20	20	12	48	0	0
1	50	8152	5624	3860	1388	0	0	0	0	236	0	8	0	24	40	0	164	0	0
1	50	82	4592	4292	1004	8	0	0	0	92	0	36	0	20	16	0	20	4	0
1	50	8251	4600	4116	924	0	0	0	0	164	0	20	0	16	24	0	104	0	0
1	50	8351	8772	7424	2040	92	20	0	0	404	24	124	0	40	44	0	220	0	20
1	50	8451	6152	5700	1424	556	112	0	0	248	64	148	0	20	52	0	92	12	152
1	50	8462	2108	1972	504	540	180	0	0	76	20	40	0	8	16	0	32	0	100
1	50	8551	6340	5976	1100	232	8	0	0	0	0	0	0	0	0	0	0	0	116
1	50	8562	404	396	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	50	8651	3332	3168	1088	4	0	0	0	180	0	68	0	44	12	0	56	0	4
1	50	8652	2692	2528	640	0	0	0	0	120	0	64	0	8	20	0	28	0	0
1	50	8663	1840	1760	484	0	0	0	0	80	0	76	0	4	0	0	0	0	0
1	50	8664	1764	1696	612	0	0	0	0	88	0	68	0	0	12	0	8	0	0
1	50	8665	2340	2216	728	84	40	0	0	88	24	92	0	8	12	0	0	0	16
1	50	8666	3300	3132	728	32	12	0	0	100	12	80	0	8	4	0	20	0	8
1	50	8751	3780	3556	936	1004	288	0	0	152	40	76	0	24	44	0	48	28	240
1	50	8762	3296	3084	720	352	92	0	0	52	16	36	0	0	16	0	16	0	100
1	50	8763	3064	2868	580	64	12	0	0	0	0	0	0	0	0	0	0	20	24
1	50	8764	3816	3668	844	0	0	0	0	84	0	48	0	4	8	0	24	0	0
1	50	91	2412	2228	612	0	0	0	0	132	0	56	4	4	52	0	16	0	0
1	50	9351	15292	14368	2444	1328	268	0	0	672	168	460	0	44	236	0	100	12	304
1	50	9352	7428	7012	1688	192	4	0	0	228	8	172	0	0	48	0	16	16	160
1	50	9471	14744	13968	4304	156	64	0	0	832	68	576	0	12	260	0	52	0	52
1	50	9551	1568	1536	472	0	0	0	0	100	0	40	0	0	52	0	8	0	0
1	50	9751	10512	9640	1816	0	0	0	0	620	0	228	4	56	224	0	108	0	0
1	55	11	7644	5364	1616	128	24	0	0	256	44	20	4	48	108	8	112	0	12
1	55	111	3212	2316	460	0	0	0	0	164	0	8	0	12	52	0	92	0	0
1	55	11161	4968	4000	484	180	12	0	0	264	40	36	4	16	144	8	96	8	32
1	55	11262	3304	2696	468	60	36	0	0	152	32	32	4	28	56	0	64	0	4
1	55	11263	3152	2672	356	0	0	0	0	200	0	16	4	12	136	4	28	0	0
1	55	1171	3068	2008	664	20	8	0	0	104	8	16	0	4	40	4	48	0	0
1	55	121	4672	3240	1212	16	4	0	0	176	4	4	0	28	24	4	116	0	0
1	55	122	4868	3356	1240	40	20	0	0	160	24	8	0	12	76	4	84	0	0
1	55	1272	6204	5120	1132	172	52	0	0	260	64	44	0	20	172	0	88	4	20
1	55	141	2028	1136	504	24	12	0	0	48	12	0	0	12	4	0	44	0	0
1	55	151	4632	2312	1172	0	0	0	0	116	0	0	4	20	20	20	52	0	0
1	55	161	3376	1984	912	0	0	0	0	108	0	0	0	20	0	4	84	0	0
1	55	171	3544	2740	1072	8	0	0	0	156	0	4	0	0	20	4	128	0	0
1	55	21	1560	1172	292	0	0	0	0	68	0	8	0	4	24	8	24	0	0
1	55	22	1752	1536	464	120	28	0	0	72	20	12	0	24	4	4	48	0	4
1	55	2371	11772	10600	2656	28	0	0	0	592	0	228	4	16	288	0	56	4	24
1	55	2471	14796	13956	2404	76	24	0	0	504	36	292	0	0	212	0	36	0	12
1	55	2571	24056	22644	5728	1164	448	0	0	940	236	688	0	44	340	0	104	32	160
1	55	2651	1628	1532	372	0	0	0	0	40	0	8	0	8	8	0	16	0	0
1	55	2661	3880	3660	684	196	16	0	0	144	20	88	0	8	8	0	60	4	152
1	55	2662	2120	2024	100	8	0	0	0	96	4	72	0	0	4	0	20	0	0
1	55	2663	1420	1348	116	48	0	0	0	52	4	28	0	0	0	0	24	24	8
1	55	2664	3740	3544	796	64	4	0	0	200	8	136	0	8	20	0	44	0	24
1	55	2665	2960	2804	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	55	2666	1896	1788	424	0	0	0	0	72	0	52	0	0	12	0	8	0	0
1	55	2751	9700	9252	2216	0	0	0	0	328	0	184	0	20	108	0	16	0	0
1	55	3153	1144	1040	96	0	0	0	0	64	0	8	0	0	40	0	16	0	0
1	55	3171	2248	1596	336	0	0	0	0	108	0	4	8	8	52	0	36	0	0
1	55	3351	3008	2532	328	32	0	0	0	108	0	24	0	4	20	8	52	8	4
1	55	3451	136	84	52	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	55	3551	1116	784	256	16	0	0	0	40	8	8	0	8	8	0	24	0	0
1	55	41	2252	1324	628	0	0	0	0	72	0	0	0	4	16	0	52	0	0
1	55	4151	4448	2764	544	8	4	0	0	192	4	4	4	28	56	16	84	0	0
1	55	4251	8416	6808	1680	0	0	0	0	380	0	88	0	32	92	8	160	0	0
1	55	4351	9180	8400	2020	104	28	0	0	376	36	136	0	16	92	0	168	0	32
1	55	4352	5920	4524	976	276	56	0	0	132	32	16	4	16	32	0	96	0	32
1	55	51	7244	4376	1812	0	0	0	0	236	0	0	0	32	48	28	128	0	0
1	55	5151	368	208	68	0	0	0	0	12	0	4	0	0	0	4	4	0	0
1	55	6151	548	208	80	0	0	0	0	12	0	0	0	0	4	4	4	0	0
1	55	6271	4304	2660	436	356	64	0	0	156	40	16	0	48	32	16	84	8	48
1	55	6452	1300	436	192	0	0	0	0	28	0	0	0	16	4	8	0	0	0
1	55	6471	9564	6056	2152	0	0	0	0	288	0	20	0	40	40	12	176	0	0
1	55	71	5116	2732	1040	0	0	0	0	164	0	0	0	24	32	16	92	0	0
1	55	7151	2324	1096	476	0	0	0	0	48	0	0	0	12	8	4	24	0	0
1	55	7152	4744	2940	1012	0	0	0	0	112	0	4	0	24	20	8	56	0	0
1	55	7251	1164	384	172	28	28	0	0	20	4	0	0	0	0	16	4	0	0
1	55	7351	3604	1724	676	236	104	0	0	60	16	0	4	12	16	0	44	0	16
1	55	7352	3188	2316	444	72	4	0	0	100	0	4	4	32	8	0	52	0	24
1	55	7451	7512	5528	2112	0	0	0	0	300	0	40	8	16	52	12	172	0	0
1	55	81	1060	860	228	68	12	0	0	24	4	0	0	12	8	0	8	0	12
1	55	8151	3016	1560	732	0	0	0	0	104	0	0	4	16	4	4	76	0	0
1	55	8152	5624	3852	1324	4	0	0	0	236	0	4	0	24	12	4	192	0	0
1	55	82	4592	4328	1128	0	0	0	0	216	0	44	0	48	60	4	60	0	0
1	55	8251	4600	4144	928	0	0	0	0	176	0	20	0	28	28	0	100	0	0
1	55	8351	8772	7336	1944	136	40	0	0	388	40	124	0	36	56	4	208	0	16
1	55	8451	6152	5672	1308	120	24	0	0	120	28	68	0	16	20	0	44	0	40
1	55	8462	2108	1960	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	55	8551	6340	6040	1336	220	108	0	0	52	16	28	0	4	4	0	32	0	16
1	55	8562	404	392	136	0	0	0	0	12	0	12	0	0	0	0	0	0	0
1	55	8651	3332	3172	1076	264	132	0	0	148	36	88	0	16	56	0	24	0	40
1	55	8652	2692	2544	700	0	0	0	0	140	0	64	0	20	8	0	48	0	0
1	55	8663	1840	1732	428	0	0	0	0	80	0	72	0	4	0	0	4	0	0
1	55	8664	1764	1668	576	0	0	0	0	88	0	52	0	8	4	0	24	0	0
1	55	8665	2340	2224	688	0	0	0	0	108	0	72	0	4	20	0	12	0	0
1	55	8666	3304	3112	780	0	0	0	0	168	0	116	0	12	12	0	28	0	0
1	55	8751	3780	3608	592	24	0	0	0	0	0	0	0	0	0	0	0	0	8
1	55	8762	3296	3120	752	0	0	0	0	100	0	72	0	4	12	0	12	0	0
1	55	8763	3064	2892	700	0	0	0	0	88	0	24	0	8	0	0	56	0	0
1	55	8764	3816	3656	1008	0	0	0	0	208	0	136	0	4	12	0	56	0	0
1	55	91	2412	2228	544	4	4	0	0	136	0	32	0	0	76	0	28	0	0
1	55	9351	15292	14424	2292	196	60	0	0	684	52	340	0	48	192	0	156	4	56
1	55	9352	7428	7044	1512	232	12	0	0	184	44	160	0	0	44	0	24	0	44
1	55	9471	14744	13988	3700	76	32	0	0	880	32	552	0	36	264	0	60	0	8
1	55	9551	1568	1488	376	0	0	0	0	96	0	16	0	0	72	0	8	0	0
1	55	9751	10512	9568	1856	0	0	0	0	620	0	296	0	44	160	0	120	0	0
1	60	11	7644	5300	1572	168	72	0	0	220	36	24	4	40	52	0	136	0	12
1	60	111	3212	2280	432	40	24	0	0	152	12	4	0	20	36	16	88	0	0
1	60	11161	4968	3948	548	80	8	0	0	284	12	60	0	12	132	8	84	0	20
1	60	11262	3304	2652	404	292	64	0	0	148	36	60	0	20	48	0	56	12	48
1	60	11263	3152	2644	324	0	0	0	0	200	0	12	4	4	136	4	40	0	0
1	60	1171	3068	2008	676	88	40	0	0	88	24	20	0	4	36	0	52	0	12
1	60	121	4672	3208	1224	4	0	0	0	176	0	8	0	8	40	12	108	0	4
1	60	122	4868	3368	1312	32	20	0	0	164	20	12	0	24	64	12	72	0	0
1	60	1272	6204	5124	1176	56	16	0	0	300	20	32	0	28	136	0	124	0	8
1	60	141	2028	1144	488	0	0	0	0	60	0	0	0	4	8	0	48	0	0
1	60	151	4632	2228	1084	0	0	0	0	108	0	0	0	20	20	4	64	0	0
1	60	161	3376	1960	876	8	8	0	0	100	4	4	0	12	12	8	64	0	0
1	60	171	3544	2796	1056	12	4	0	0	156	4	0	0	8	16	4	128	0	0
1	60	21	1560	1192	316	0	0	0	0	68	0	8	4	12	24	0	20	0	0
1	60	22	1752	1512	488	0	0	0	0	84	0	8	0	24	12	0	40	0	0
1	60	2371	11772	10480	2440	0	0	0	0	580	0	244	0	20	280	0	36	0	0
1	60	2471	14796	14012	2252	88	12	0	0	544	12	264	0	8	264	0	20	4	44
1	60	2571	24056	22528	5456	20	8	0	0	896	12	580	0	24	204	0	100	0	8
1	60	2651	1628	1556	380	288	112	0	0	36	8	12	0	0	12	0	20	0	44
1	60	2661	3880	3704	704	148	40	0	0	160	40	116	0	8	4	0	72	0	28
1	60	2662	2120	2020	120	0	0	0	0	120	0	80	0	4	12	0	24	0	0
1	60	2663	1420	1376	144	0	0	0	0	64	0	24	0	0	0	0	40	0	0
1	60	2664	3740	3512	896	20	4	0	0	192	12	144	0	0	36	0	24	0	4
1	60	2665	2960	2800	572	120	32	0	0	0	0	0	0	0	0	0	0	4	44
1	60	2666	1896	1840	452	676	168	0	0	88	20	72	0	4	8	0	24	16	196
1	60	2751	9700	9180	2180	116	28	0	0	312	32	192	0	12	124	0	16	8	64
1	60	3153	1144	1048	100	0	0	0	0	64	0	4	0	4	44	0	12	0	0
1	60	3171	2248	1560	296	0	0	0	0	108	0	0	4	4	56	4	40	0	0
1	60	3351	3008	2536	336	0	0	0	0	120	0	28	4	8	40	0	40	0	0
1	60	3451	136	88	40	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	60	3551	1116	792	304	0	0	0	0	48	0	8	0	0	16	4	20	0	0
1	60	41	2252	1264	568	40	32	0	0	56	12	0	0	0	16	8	44	0	0
1	60	4151	4448	2724	480	8	4	0	0	192	0	8	0	16	64	8	96	4	0
1	60	4251	8416	6748	1640	180	20	0	0	328	52	84	4	44	72	4	172	0	36
1	60	4351	9180	8336	2012	516	160	0	0	328	80	120	0	36	104	0	148	0	60
1	60	4352	5920	4532	1024	68	16	0	0	160	24	16	4	24	32	12	96	0	0
1	60	51	7244	4360	1780	24	8	0	0	228	4	0	0	24	64	24	116	0	0
1	60	5151	368	208	68	0	0	0	0	16	0	0	0	4	8	0	4	0	0
1	60	6151	548	212	88	12	0	0	0	16	0	0	4	4	0	0	8	0	8
1	60	6271	4304	2620	412	72	4	0	0	168	8	12	0	40	32	20	72	0	4
1	60	6452	1300	420	168	0	0	0	0	28	0	0	0	4	0	4	20	0	0
1	60	6471	9564	5812	1996	724	324	0	0	224	56	32	0	28	40	16	164	0	56
1	60	71	5116	2668	956	12	4	0	0	156	4	0	0	32	24	8	92	0	0
1	60	7151	2324	1096	488	0	0	0	0	48	0	0	0	8	4	4	32	0	0
1	60	7152	4744	2876	920	0	0	0	0	108	0	0	0	32	4	4	68	0	0
1	60	7251	1164	380	156	20	16	0	0	20	4	0	0	4	4	0	12	0	0
1	60	7351	3604	1768	592	0	0	0	0	68	0	0	0	20	4	8	36	0	0
1	60	7352	3188	2296	392	0	0	0	0	100	0	4	0	12	0	4	80	0	0
1	60	7451	7512	5364	1992	140	56	0	0	256	36	16	8	40	48	4	176	0	0
1	60	81	1060	820	232	20	0	0	0	32	0	0	0	8	8	0	16	0	12
1	60	8151	3016	1508	628	0	0	0	0	100	0	4	0	16	4	16	60	0	0
1	60	8152	5624	3792	1244	308	104	0	0	184	48	8	0	20	24	4	176	0	24
1	60	82	4592	4304	1248	388	44	0	0	200	52	48	0	60	24	0	120	0	100
1	60	8251	4600	4104	852	728	72	0	0	128	32	12	0	28	24	0	96	40	236
1	60	8351	8772	7324	1800	28	4	0	0	432	8	128	8	32	64	4	204	0	4
1	60	8451	6152	5648	1460	920	232	0	0	216	52	132	0	16	24	0	96	16	236
1	60	8462	2108	1984	432	68	4	0	0	24	4	16	0	4	0	0	4	4	36
1	60	8551	6340	5984	1380	8	8	0	0	104	8	36	0	16	8	0	52	0	0
1	60	8562	404	384	140	0	0	0	0	20	0	16	0	4	0	0	0	0	0
1	60	8651	3332	3184	932	68	36	0	0	132	32	32	0	36	36	0	60	0	0
1	60	8652	2692	2568	688	0	0	0	0	140	0	52	0	24	20	0	44	0	0
1	60	8663	1840	1740	368	16	8	0	0	68	8	72	0	0	0	0	4	0	4
1	60	8664	1764	1696	528	220	84	0	0	72	20	64	0	0	20	0	8	0	20
1	60	8665	2340	2224	644	0	0	0	0	104	0	84	0	4	8	0	8	0	0
1	60	8666	3304	3148	736	0	0	0	0	144	0	96	0	0	0	0	48	0	0
1	60	8751	3780	3560	676	144	4	0	0	0	0	0	0	0	0	0	0	0	88
1	60	8762	3296	3192	892	884	392	0	0	136	32	96	0	0	20	0	52	0	108
1	60	8763	3064	2960	780	24	20	0	0	148	12	56	0	32	16	0	56	0	0
1	60	8764	3816	3636	1020	0	0	0	0	208	0	116	0	12	16	0	64	0	0
1	60	91	2412	2216	448	76	28	0	0	112	24	48	0	12	48	0	28	0	20
1	60	9351	15292	14372	2244	36	0	0	0	736	0	404	0	24	192	0	116	4	24
1	60	9352	7428	7056	1408	352	96	0	0	168	44	140	0	0	44	0	28	4	156
1	60	9471	14744	13940	3104	200	60	0	0	840	60	536	0	4	300	0	60	0	84
1	60	9551	1568	1512	324	0	0	0	0	96	0	56	0	0	40	0	0	0	0
1	60	9751	10512	9404	1864	36	8	0	0	596	20	340	0	32	172	0	72	0	0
1	65	11	7644	5308	1648	8	0	0	0	280	8	32	4	56	68	20	108	0	0
1	65	111	3212	2260	428	0	0	0	0	160	0	0	4	12	40	12	92	0	0
1	65	11161	4968	3944	684	4	0	0	0	292	0	64	0	12	140	8	68	0	0
1	65	11262	3304	2612	328	0	0	0	0	164	0	44	4	16	44	4	52	0	0
1	65	11263	3152	2632	320	0	0	0	0	200	0	32	0	28	80	0	60	0	0
1	65	1171	3068	1988	668	4	0	0	0	100	0	32	0	16	16	8	28	0	0
1	65	121	4672	3188	1216	0	0	0	0	176	0	4	4	28	36	12	92	0	0
1	65	122	4868	3332	1300	64	36	0	0	152	28	16	0	24	44	0	96	0	4
1	65	1272	6204	4968	1156	0	0	0	0	308	0	52	0	20	124	0	112	0	0
1	65	141	2028	1148	464	0	0	0	0	60	0	0	0	8	4	4	44	0	0
1	65	151	4632	2216	1040	0	0	0	0	108	0	0	0	32	28	4	44	0	0
1	65	161	3376	1936	808	8	0	0	0	100	0	0	0	12	4	4	80	0	0
1	65	171	3544	2760	992	24	8	0	0	148	8	4	0	0	16	8	128	0	0
1	65	21	1560	1140	308	0	0	0	0	64	0	4	0	4	36	0	20	0	0
1	65	22	1752	1468	544	0	0	0	0	80	0	16	0	16	16	0	32	0	0
1	65	2371	11772	10604	2472	184	92	0	0	484	116	216	0	32	308	12	32	0	12
1	65	2471	14796	13996	2260	0	0	0	0	580	0	216	0	0	288	0	76	0	0
1	65	2571	24056	22488	5612	356	104	0	0	1100	124	808	0	48	272	0	96	24	60
1	65	2651	1628	1564	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	65	2661	3880	3708	740	0	0	0	0	196	0	124	0	4	4	0	64	0	0
1	65	2662	2120	2024	128	8	0	0	0	124	0	96	0	0	12	0	16	0	0
1	65	2663	1420	1348	124	16	0	0	0	60	0	12	0	4	4	0	40	196	8
1	65	2664	3740	3544	968	204	76	0	0	168	40	128	0	8	40	0	32	0	12
1	65	2665	2960	2832	644	128	0	0	0	56	16	32	0	4	4	0	32	4	96
1	65	2666	1896	1784	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	65	2751	9700	9148	2148	52	12	0	0	308	20	192	0	8	120	0	8	0	16
1	65	3153	1144	1012	92	4	0	0	0	64	0	0	0	0	52	0	12	0	4
1	65	3171	2248	1544	256	0	0	0	0	108	0	4	4	16	44	8	32	0	0
1	65	3351	3008	2464	304	0	0	0	0	124	0	16	0	8	44	0	56	0	0
1	65	3451	136	84	44	0	0	0	0	4	0	0	0	0	0	0	4	0	0
1	65	3551	1116	788	340	16	12	0	0	40	8	12	0	4	4	0	28	0	0
1	65	41	2252	1308	592	0	0	0	0	68	0	0	0	24	0	4	40	0	0
1	65	4151	4448	2660	420	16	4	0	0	180	8	16	4	28	32	16	92	0	0
1	65	4251	8416	6648	1656	20	4	0	0	368	0	108	12	20	84	4	140	0	0
1	65	4351	9180	8404	1968	964	108	0	0	296	76	124	4	20	60	0	164	32	372
1	65	4352	5920	4500	1040	0	0	0	0	200	0	8	8	36	32	4	112	0	0
1	65	51	7244	4268	1736	0	0	0	0	224	0	8	0	12	52	12	140	0	0
1	65	5151	368	204	56	0	0	0	0	12	0	0	0	4	8	0	0	0	0
1	65	6151	548	208	76	0	0	0	0	12	0	0	0	4	4	4	0	0	0
1	65	6271	4304	2580	360	0	0	0	0	172	0	8	8	32	24	16	84	0	0
1	65	6452	1300	460	172	0	0	0	0	32	0	0	0	16	8	4	4	0	0
1	65	6471	9564	6028	1796	0	0	0	0	232	0	20	4	28	36	12	132	0	0
1	65	71	5116	2696	976	40	16	0	0	152	8	4	0	24	36	20	76	0	0
1	65	7151	2324	1064	436	8	0	0	0	48	0	4	0	8	0	0	36	0	0
1	65	7152	4744	2888	908	348	176	0	0	92	24	0	0	16	12	4	84	0	20
1	65	7251	1164	408	172	0	0	0	0	24	0	0	0	4	4	4	12	0	0
1	65	7351	3604	1744	580	0	0	0	0	68	0	0	0	16	12	0	40	0	0
1	65	7352	3188	2292	340	0	0	0	0	100	0	8	0	0	8	4	80	0	0
1	65	7451	7512	5316	1812	176	72	0	0	232	56	36	4	44	36	4	164	0	12
1	65	81	1060	836	220	0	0	0	0	20	0	0	4	4	0	0	12	0	0
